EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
-5128.3,-3868.3,-9523.1,-7529.3,-6178.4,-1946.4,-5043,-6994.9
-5114.3,-3855.2,-9512.7,-7521.8,-6169.5,-1935.5,-5033.8,-6997.5
-5091.1,-3829.8,-9491.5,-7503.6,-6146.6,-1910.5,-5011.3,-6991.9
-5068.9,-3805.1,-9470.8,-7481,-6119,-1883.3,-4985.2,-6974
-5066.4,-3801.9,-9463.9,-7469.7,-6115.1,-1881.5,-4981.1,-6962.1
-5072.4,-3807.6,-9467.3,-7472.1,-6118.9,-1885.6,-4984.8,-6959.3
-5099,-3837.7,-9491.5,-7494.1,-6142,-1910.3,-5007.7,-6966.9
-5114.1,-3857.8,-9519.6,-7524.9,-6162.9,-1930.4,-5027.5,-6988.1
-5128.3,-3872.4,-9532.9,-7533.2,-6175.5,-1943.9,-5041.1,-6999.1
-5123.5,-3866.7,-9526.7,-7532,-6173.7,-1940,-5038.8,-7003
-5107.3,-3848,-9506.4,-7520.2,-6160.1,-1924.3,-5025.4,-7004.7
-5078.1,-3819.8,-9477.1,-7496.2,-6139.6,-1900.8,-5004.2,-7015.9
-5068.5,-3808.1,-9463.3,-7476.4,-6122.1,-1885.2,-4988.1,-7004.7
-5074.7,-3814.5,-9467.3,-7475.3,-6125.7,-1891,-4991.6,-6991.2
-5087,-3826.4,-9477.8,-7483.6,-6140.5,-1905.2,-5004.3,-6986.4
-5115.7,-3852,-9496.6,-7495.4,-6164.9,-1930.9,-5027.3,-6985.1
-5136.5,-3872.8,-9523.2,-7519.2,-6181.8,-1950.1,-5046.2,-6979.5
-5131.9,-3870.9,-9527.8,-7530.8,-6182.3,-1948.6,-5047.4,-6983.9
-5118.7,-3859.3,-9518.9,-7526.7,-6172.8,-1936.7,-5037.8,-6989.7
-5094,-3833.5,-9497.6,-7507.4,-6149.6,-1912.4,-5015.6,-6985.9
-5069.8,-3808.3,-9472.1,-7482.6,-6123.5,-1886,-4990.4,-6974.3
-5063.5,-3802.4,-9461.5,-7467.7,-6115,-1879.2,-4982.3,-6964.6
-5076.2,-3815.2,-9470.6,-7472.2,-6126.2,-1891.1,-4992.3,-6964.3
-5095,-3832.5,-9485.6,-7485.6,-6143,-1906.6,-5007,-6969.1
-5124.5,-3862.2,-9514.7,-7512.3,-6168.6,-1934.3,-5033.2,-6980.2
-5135.5,-3872.4,-9530.7,-7530.8,-6180.1,-1945.3,-5044.6,-6992.5
-5127.1,-3863.4,-9528.1,-7530.8,-6172.3,-1937.5,-5037.9,-6997
-5111.4,-3848.8,-9516.2,-7520.5,-6157.1,-1921.9,-5022.9,-6993.6
-5083.4,-3821.9,-9491.4,-7499.2,-6131.3,-1894.1,-4996.6,-6982.9
-5065.8,-3803.4,-9470.8,-7477.1,-6113.3,-1875.3,-4978.4,-6969.5
-5071.6,-3808.5,-9469.1,-7472.5,-6114.5,-1878.4,-4979.3,-6961.1
-5086,-3823.4,-9481.1,-7482.1,-6124.2,-1891.1,-4989.4,-6956.6
-5110.3,-3848.7,-9505.5,-7498.9,-6149.2,-1916.8,-5013.3,-6963.4
-5131.6,-3870.9,-9530.4,-7520,-6173.1,-1940.2,-5036.5,-6978.2
-5132,-3873.3,-9535.1,-7529.7,-6177.2,-1942.3,-5040.7,-6989.1
-5117.9,-3864,-9524.7,-7527,-6168.2,-1932.8,-5033.3,-6987.7
-5099.8,-3841.2,-9502.3,-7512.8,-6148.5,-1910.7,-5012.8,-6981.5
-5076.6,-3808.8,-9473.4,-7484.1,-6120.3,-1882.1,-4984.2,-6970.5
-5066.5,-3802.3,-9464,-7471.5,-6112.5,-1875.6,-4976.5,-6964
-5073.2,-3812.2,-9475.9,-7483.9,-6118.9,-1882.2,-4982.2,-6970.5
-5092.2,-3827.5,-9487.8,-7489.4,-6132.6,-1898.2,-4996.8,-6971.9
-5128.7,-3860,-9514.3,-7510.6,-6163.5,-1931,-5027.7,-6980.6
-5141.2,-3873.5,-9529,-7528.4,-6180.1,-1945.4,-5043.3,-6996.1
-5133.1,-3868.2,-9523.6,-7529.3,-6181.3,-1943.2,-5043.1,-7022.6
-5124.4,-3857.8,-9515.5,-7521.6,-6170.2,-1933,-5033,-7024
-5097.7,-3830.3,-9493.4,-7502.4,-6142.6,-1905.1,-5006.4,-7007.3
-5074.9,-3810.8,-9471.6,-7480.7,-6122,-1884.9,-4985.4,-6988.3
-5077.7,-3814.4,-9464.5,-7465.1,-6121.3,-1886,-4983.3,-6971
-5093.9,-3831.1,-9480.8,-7475.1,-6130.8,-1899.9,-4994.7,-6951.6
-5113.5,-3851.6,-9502.1,-7495.5,-6150.4,-1920,-5014,-6954.7
-5136.4,-3872.5,-9524.1,-7518.2,-6175.4,-1944.2,-5038,-6972.2
-5138.2,-3874.5,-9531.5,-7528.6,-6180.7,-1947.5,-5043.3,-6985.5
-5126.1,-3864.9,-9526.7,-7524.7,-6171.1,-1936.9,-5034.2,-6989.3
-5102.6,-3843.3,-9512.3,-7511.7,-6150.8,-1915.3,-5014.1,-6985.6
-5078.7,-3817.2,-9487.4,-7487.7,-6126.1,-1889.4,-4988.8,-6975.2
-5064.4,-3805.2,-9466.7,-7467.5,-6113.9,-1877.7,-4975.9,-6963.9
-5076.4,-3818.8,-9470.4,-7470.7,-6121.9,-1888.5,-4985.7,-6959.8
-5093.3,-3833.5,-9482.8,-7482.4,-6137.7,-1903.9,-5001.3,-6963
-5121.7,-3861.8,-9508.4,-7506.4,-6164.8,-1932.2,-5027.3,-6974.1
-5137.4,-3878,-9525.3,-7527.3,-6179.5,-1947.3,-5042.4,-6986.5
-5133.5,-3871.5,-9523.3,-7529,-6176.5,-1941.7,-5038.5,-6993.3
-5121.5,-3859.4,-9512.5,-7520.1,-6165.5,-1928.3,-5027,-6993.1
-5094.4,-3832.3,-9492.1,-7500.7,-6140.7,-1901.5,-5003,-6984.8
-5068.1,-3809.6,-9471.3,-7479.7,-6114.3,-1876,-4978.2,-6968.1
-5068,-3811.8,-9468.8,-7470.3,-6114.7,-1877.7,-4977.5,-6957.9
-5079.6,-3823.3,-9476.3,-7476.3,-6127.4,-1890,-4989,-6958.3
-5109.6,-3850.9,-9497.9,-7495.2,-6152.5,-1915.9,-5013.7,-6965.5
-5134.5,-3872.8,-9524.8,-7520.2,-6172.9,-1936.6,-5034.6,-6974.4
-5135.1,-3875.4,-9531.1,-7529.4,-6177.9,-1939.8,-5039.1,-6982.2
-5121.2,-3863.3,-9521.1,-7524.6,-6169.1,-1928.8,-5029.9,-6986.8
-5107.3,-3847.6,-9508.1,-7515.3,-6156.2,-1914.9,-5017.2,-6988
-5072.1,-3811.8,-9484.2,-7500.7,-6124.8,-1881.3,-4985.7,-6987.8
-5061.3,-3802.1,-9466.9,-7474.8,-6110.7,-1871.9,-4974,-6974.6
-5072.9,-3812.2,-9474.9,-7473.8,-6118.9,-1882.8,-4982.3,-6969.2
-5088.9,-3831,-9489.8,-7483.9,-6135.1,-1900.9,-4997.7,-6975.2
-5121.5,-3864.7,-9514.7,-7508.5,-6168.4,-1933.6,-5028.9,-7007.2
-5138.7,-3881.3,-9527.7,-7528.4,-6184.5,-1947.8,-5044.7,-7020.5
-5137.1,-3879.7,-9527.9,-7534.7,-6185.5,-1946.5,-5046.1,-7020.4
-5122.8,-3863.7,-9515.1,-7525,-6175.1,-1933.6,-5033.7,-7014.4
-5100.7,-3837.8,-9489.2,-7496.1,-6150.7,-1908.8,-5007.5,-6997.5
-5082.6,-3816.4,-9474.8,-7473.6,-6121.5,-1882.7,-4981.1,-6965.7
-5077.9,-3815.9,-9473.8,-7469.3,-6114.6,-1876.5,-4975.1,-6951.4
-5086.9,-3827.2,-9482.7,-7477.6,-6124,-1886.3,-4984.1,-6953.3
-5106.7,-3849,-9501,-7493.9,-6145.3,-1909,-5005.1,-6960.4
-5130.4,-3872.2,-9526,-7516.6,-6174,-1938.2,-5032.8,-6975.8
-5136.7,-3874.7,-9537.8,-7528.2,-6186.1,-1948.5,-5043.6,-6989.8
-5127.9,-3862.7,-9531.4,-7525.9,-6180.9,-1940.9,-5036.5,-6996.7
-5104.1,-3840,-9510.6,-7510.4,-6160,-1916.3,-5014.2,-6995.1
-5080.3,-3816.6,-9484.9,-7486.9,-6131.7,-1888.9,-4988.3,-6983.2
-5065.3,-3802.9,-9468,-7469.2,-6115.8,-1874.4,-4973.3,-6970
-5072.5,-3809.3,-9472.4,-7469,-6122.2,-1884,-4980.4,-6964.4
-5088.4,-3824,-9486.2,-7478.6,-6137.1,-1901.3,-4995.8,-6965.1
-5114.6,-3850.7,-9509.6,-7501.3,-6164,-1929.1,-5022.3,-6975.1
-5133.3,-3870.8,-9529.2,-7524.5,-6184.1,-1949.1,-5041.8,-6989.3
-5130.2,-3867.6,-9531.5,-7533,-6184.2,-1948.4,-5042.5,-6998.8
-5116.6,-3852.3,-9520.4,-7526.7,-6168.9,-1932.9,-5028.1,-6996.6
-5093.8,-3826.6,-9498.9,-7503.1,-6142.7,-1905.4,-5001.9,-6987.4
-5067,-3804.4,-9474.7,-7479.6,-6117.5,-1880.5,-4977.4,-6974.4
-5064.2,-3802.5,-9468.9,-7469.3,-6113.9,-1878.3,-4973.7,-6964.3
-5076,-3814.2,-9484.2,-7475.1,-6123.3,-1890,-4984.1,-6958.5
-5099.7,-3838.6,-9506.8,-7492.3,-6145.2,-1913.8,-5005.3,-6962.8
-5123.6,-3860.7,-9526.1,-7514.2,-6168.4,-1936.2,-5026.7,-6976.6
-5138.8,-3874.6,-9536.9,-7535.3,-6183,-1948.7,-5040.5,-6992.2
-5121.1,-3860.1,-9531.2,-7541.7,-6172,-1934.5,-5029.5,-7006.3
-5100.8,-3842.5,-9510.9,-7518.6,-6150.7,-1913.9,-5010.1,-7001.7
-5077.3,-3819.9,-9486.9,-7494.9,-6129.8,-1892.6,-4989.4,-6990.2
-5061,-3802.6,-9467.1,-7472.8,-6114.3,-1877.2,-4973.6,-6980.9
-5070.3,-3813.2,-9468,-7468.4,-6126.3,-1888.8,-4984,-6996.6
-5089.9,-3832.8,-9483.8,-7478.1,-6142.5,-1906.4,-4999.9,-7000.3
-5121.6,-3863,-9513.4,-7503.2,-6169.1,-1934.1,-5026,-7003.4
-5138.5,-3878.2,-9533.9,-7524.1,-6187.5,-1950.1,-5042.5,-7010.7
-5136.6,-3872.9,-9533.2,-7521.1,-6185.6,-1946.7,-5039.7,-7008.8
-5128.9,-3866.3,-9532.3,-7519.5,-6173.2,-1936.7,-5030.3,-6991.3
-5097.1,-3837.1,-9509.1,-7504.9,-6145.6,-1907.3,-5004,-6980.4
-5068.7,-3810.8,-9481.6,-7483.4,-6119.4,-1879.9,-4978.7,-6971.5
-5066.8,-3808.1,-9472.4,-7472.7,-6112.3,-1875,-4972.1,-6963.1
-5077.8,-3819.5,-9479.6,-7475.9,-6121.8,-1885.6,-4981.2,-6961.6
-5101.8,-3841.8,-9499.2,-7489.8,-6143.4,-1907.5,-5001.9,-6967.7
-5131.3,-3868.9,-9527.4,-7512.1,-6172.6,-1936,-5029.5,-6981.8
-5137.5,-3877.1,-9537.3,-7524.3,-6185,-1945.7,-5040.5,-6994.5
-5129.2,-3868.7,-9532.2,-7523.2,-6177.8,-1939.5,-5034.6,-6999.4
-5110.1,-3848.2,-9516.3,-7510.7,-6160.6,-1921,-5017.9,-6997
-5081.6,-3820.2,-9492,-7487.3,-6132.6,-1891.7,-4990.9,-6986.4
-5064.9,-3804.9,-9477.3,-7466.4,-6112.5,-1873.5,-4972.2,-6972.6
-5070.5,-3812.8,-9479.9,-7464.2,-6116.4,-1878.9,-4975.5,-6966.7
-5089.9,-3829.7,-9490.7,-7474.6,-6129.6,-1893.7,-4988.3,-6968.1
-5118.2,-3859.7,-9512.3,-7499.7,-6154.9,-1921,-5013.7,-6977.8
-5138.1,-3879.1,-9533.3,-7525.1,-6173.3,-1939.4,-5032.4,-6986.6
-5136.1,-3877.2,-9536.3,-7531.2,-6175.8,-1938.2,-5034,-6993.4
-5125.1,-3863.2,-9527.9,-7523.6,-6166,-1925.8,-5023.9,-6995.1
-5098.7,-3839.2,-9508.7,-7505.6,-6142.8,-1902,-5001.5,-6988.5
-5074,-3814.2,-9488.7,-7482,-6115.2,-1876.2,-4976.3,-6971.5
-5068.4,-3808.9,-9477.5,-7466.4,-6108.1,-1870.2,-4968.8,-6959.6
-5080.2,-3821.4,-9481.9,-7470.1,-6120.4,-1882.4,-4979.3,-6959.7
-5103.3,-3844.6,-9499.4,-7488.9,-6143.7,-1905.8,-5001.7,-6969.1
-5122.6,-3863.4,-9522.8,-7520.9,-6164.2,-1924.6,-5021.2,-6991.2
-5135.8,-3876.5,-9532.7,-7530.1,-6174.7,-1935.4,-5032.7,-7000.7
-5132.9,-3874.4,-9531.1,-7531.1,-6173.7,-1933.5,-5032.4,-7004
-5114.7,-3855,-9515.7,-7521,-6157.5,-1916.3,-5016.9,-7006.2
-5087.6,-3828.9,-9488.9,-7499.3,-6137.6,-1892.7,-4995.1,-7016.7
-5075.5,-3816,-9472.1,-7480.9,-6121.5,-1878.1,-4980.3,-7004.4
-5080.3,-3821.8,-9473.3,-7477.2,-6122,-1881.7,-4981.5,-6989.4
-5096.5,-3839.7,-9486.8,-7485.5,-6136.3,-1896.3,-4994.7,-6984.2
-5122.8,-3865.8,-9504.9,-7496.9,-6160.6,-1921.2,-5016.6,-6983.6
-5145.1,-3885.7,-9531.6,-7520.2,-6180,-1943.1,-5037.2,-6979.2
-5139.2,-3879.3,-9536.1,-7530.5,-6180.8,-1942.4,-5038.1,-6985.5
-5125.5,-3864.4,-9528.2,-7524.2,-6172.4,-1932.5,-5030.5,-6994
-5098.3,-3839.7,-9507.3,-7505.7,-6149.2,-1907.9,-5008.3,-6991.8
-5073.4,-3813.7,-9484.6,-7480.7,-6122.1,-1881.5,-4982.1,-6980.6
-5064.9,-3806.5,-9473.1,-7464.6,-6111.9,-1874.3,-4972.9,-6970.5
-5074.9,-3819.5,-9476.2,-7468.4,-6124.5,-1888,-4985.2,-6969.8
-5094.2,-3835.6,-9488.5,-7480,-6142.5,-1905.5,-5001.9,-6975.3
-5124.9,-3864.7,-9516.7,-7504.6,-6169.2,-1935.2,-5029.4,-6986.4
-5139.2,-3876.5,-9531.3,-7524.7,-6182.6,-1947.6,-5041.9,-6998.9
-5130.8,-3866.8,-9526.9,-7525.5,-6175.5,-1939.3,-5035.2,-7003.8
-5113.2,-3849.9,-9513.8,-7514.5,-6161.7,-1924.7,-5022,-7001.4
-5085.9,-3822.7,-9489.4,-7492.3,-6137.3,-1897.9,-4997.4,-6992.3
-5066.5,-3804.6,-9467.9,-7471,-6118.6,-1880,-4978.8,-6980
-5070.3,-3810.1,-9466.7,-7467.4,-6118.6,-1883.5,-4979.3,-6972.5
-5081.6,-3824.7,-9476.3,-7476.7,-6127.8,-1895.8,-4989.3,-6968.7
-5104.6,-3848.5,-9495.9,-7493.3,-6151.8,-1919.6,-5012.1,-6975.2
-5128.2,-3872.6,-9518.5,-7517.3,-6177.6,-1943.6,-5036.5,-6989.3
-5130.7,-3873.7,-9525.6,-7530.6,-6181,-1945.2,-5039.4,-6999.9
-5127,-3858.9,-9522.2,-7526.9,-6167.5,-1932,-5028.1,-6997.6
-5100.7,-3834.3,-9502.3,-7509.7,-6147,-1909.6,-5007.4,-6991.6
-5070.8,-3808.1,-9474.4,-7481.4,-6121,-1883.5,-4982.6,-6980.5
-5067.8,-3807.5,-9470,-7472.2,-6114.3,-1878.7,-4976.3,-6974.2
-5066.7,-3811.9,-9478.4,-7484.4,-6117.6,-1881.5,-4979.3,-6980
-5089.6,-3834,-9492.5,-7491,-6134.9,-1901.8,-4997.6,-6982.2
-5119.5,-3866.5,-9517,-7512.3,-6162,-1928.9,-5022.9,-6990.3
-5132.9,-3885,-9532.2,-7532,-6177.4,-1941.9,-5036.7,-7004.9
-5124,-3877.6,-9527.1,-7532.4,-6180,-1941.9,-5038.4,-7032.1
-5114,-3858.6,-9518.7,-7519.6,-6173.1,-1935.6,-5032,-7033
-5088.4,-3825.9,-9496.3,-7496.2,-6149.7,-1911.8,-5009.1,-7017.6
-5066.4,-3801.1,-9473.5,-7471.5,-6129.4,-1891.1,-4987.8,-7000.1
-5071.4,-3800.2,-9467.1,-7456.7,-6131.3,-1894.4,-4988.6,-6984.6
-5086.4,-3812.6,-9484,-7468.1,-6138.5,-1904.1,-4998.6,-6968.2
-5106.6,-3833.2,-9507,-7490.8,-6159.3,-1925.2,-5019.3,-6973.5
-5129.4,-3857.7,-9529.4,-7513.1,-6182.8,-1947.4,-5041.5,-6990.6
-5137.4,-3862.8,-9539,-7523.7,-6190.2,-1952.6,-5048.3,-7003.2
-5127.3,-3847.8,-9535.4,-7519,-6180,-1941.4,-5038.9,-7007.3
-5096.5,-3819.4,-9517.9,-7500.1,-6155.7,-1916.6,-5015.5,-7002.9
-5070.5,-3791.6,-9494.7,-7473.9,-6130.9,-1891.8,-4990.8,-6991.5
-5063.5,-3776.9,-9477.2,-7456.3,-6122.1,-1882.2,-4980.9,-6981.8
-5078.3,-3787.2,-9479.1,-7458,-6132.3,-1895.1,-4992.2,-6977.9
-5092.8,-3800.6,-9489.6,-7469.6,-6146.9,-1910.9,-5006.9,-6980.9
-5121.9,-3833.6,-9518.6,-7495.4,-6177.5,-1942.6,-5037.7,-6994.3
-5128.6,-3844,-9529.9,-7511.5,-6186.2,-1950.7,-5047.2,-7004.4
-5126.8,-3843.1,-9530.8,-7515.5,-6187.3,-1951.9,-5048.4,-7010.5
-5112.1,-3828.8,-9520.9,-7510.3,-6178,-1941.1,-5038,-7012.5
-5084,-3801.2,-9497.7,-7491.8,-6153.8,-1916.9,-5014.6,-7005.3
-5055.1,-3771.7,-9472.6,-7466.3,-6124.6,-1888.5,-4987.1,-6987.8
-5059.9,-3774.4,-9472.9,-7455.3,-6127.6,-1893.1,-4989.5,-6979.2
-5072,-3783.7,-9482,-7460.8,-6137.8,-1904.1,-4999.3,-6979.6
-5097.2,-3805.3,-9502.2,-7478.5,-6160.5,-1928.6,-5022.3,-6987.4
-5121.3,-3828.5,-9528.7,-7503,-6183.2,-1951.9,-5045.3,-6996.5
-5124.9,-3831.3,-9537.6,-7513.5,-6191.2,-1956.7,-5052.2,-7005.9
-5112.5,-3822.5,-9527.3,-7508.3,-6185.9,-1949.3,-5046,-7012.2
-5098.8,-3807.9,-9511.9,-7500.9,-6172.6,-1935.9,-5032.7,-7015.6
-5069.1,-3773.4,-9487.2,-7484.6,-6141.3,-1902.4,-5002.3,-7016.3
-5054,-3762.8,-9468,-7457.3,-6127.6,-1890.3,-4990,-7004.1
-5062.3,-3774.8,-9472,-7453.4,-6137.5,-1900.8,-4999.2,-6997.3
-5083,-3792.9,-9490.1,-7463.3,-6154.6,-1918.6,-5015.6,-7002.9
-5110.4,-3821.5,-9513.7,-7485,-6184.2,-1947.3,-5043.4,-7034.3
-5131.8,-3844.6,-9530.9,-7505.3,-6202.4,-1966.7,-5062.4,-7047.5
-5127.1,-3839.8,-9528.2,-7512.4,-6198,-1961.3,-5058.5,-7046.4
-5114.8,-3829.5,-9515.6,-7506,-6185.7,-1948.2,-5045.5,-7039.5
-5088.8,-3805.4,-9487.2,-7479.9,-6161.1,-1921.2,-5018.9,-7022
-5069.8,-3785.8,-9473.1,-7458.7,-6134.5,-1897.6,-4995.8,-6990.2
-5065,-3782.9,-9470.8,-7452.5,-6129.3,-1893.9,-4991.2,-6976.7
-5074.4,-3791.2,-9477.3,-7458.5,-6137.3,-1901.6,-4998.5,-6977.7
-5101,-3817.6,-9496.3,-7477.4,-6159.5,-1925.8,-5020.5,-6983.9
-5127.8,-3843.2,-9521,-7502.5,-6186.2,-1951.8,-5046,-6998.3
-5130.9,-3847.5,-9528.2,-7511.6,-6191.6,-1956,-5051.4,-7009.2
-5126.3,-3843.1,-9526.3,-7508.7,-6189.5,-1952.3,-5048.2,-7015.4
-5103.1,-3820.2,-9508.6,-7492.1,-6171.3,-1930,-5028.6,-7013.7
-5075.3,-3796.5,-9483.9,-7470.7,-6144.2,-1902.7,-5003.2,-7001.8
-5059.9,-3781.3,-9467.1,-7452.7,-6126,-1887,-4986.7,-6988.7
-5068.4,-3789,-9470.7,-7451,-6128.9,-1893.9,-4990.3,-6982.2
-5084.8,-3804.6,-9486.8,-7461.4,-6142.4,-1909.7,-5004.4,-6983.3
-5114.4,-3828.8,-9517.7,-7481.9,-6168.5,-1936.2,-5029.4,-6993.4
-5133.6,-3850.2,-9538.1,-7502.9,-6188.4,-1955,-5048.9,-7006.5
-5131.1,-3852.1,-9533.3,-7513.4,-6187.7,-1953.1,-5048.5,-7013.5
-5119.6,-3838.1,-9518.5,-7509.5,-6174.1,-1940.3,-5037.2,-7010
-5092.8,-3813.3,-9494.1,-7489.6,-6149.4,-1913.3,-5012.8,-7000.5
-5066.6,-3790.6,-9471.6,-7465.8,-6124.1,-1887.8,-4987.9,-6987.7
-5065.9,-3788.3,-9471.6,-7452.8,-6116.4,-1882.3,-4980.5,-6977.2
-5078.8,-3802.6,-9485,-7457.7,-6123.4,-1892.7,-4987.8,-6970.1
-5100,-3825.5,-9500,-7473.3,-6141.9,-1912.6,-5005.9,-6973
-5129.4,-3852.1,-9520.6,-7496.1,-6168.4,-1938.3,-5031,-6985.9
-5146.8,-3867.4,-9536.9,-7519.6,-6187,-1954,-5048.1,-7002.6
-5130.2,-3852.9,-9533.3,-7527.2,-6177.1,-1939.9,-5037.6,-7016.4
-5112,-3836,-9516.4,-7508.1,-6158.9,-1921.3,-5020.5,-7012.7
-5084.1,-3810.5,-9491.4,-7483,-6132.7,-1895.2,-4994.8,-6999.9
-5064.1,-3794.1,-9473.8,-7463.5,-6115.5,-1879.1,-4978.4,-6990.4
-5076.7,-3802.9,-9477.6,-7461.3,-6124.2,-1887.8,-4985.7,-7003.8
-5100.6,-3825.2,-9496.9,-7475.1,-6142.1,-1907.9,-5003.9,-7006.4
-5128.4,-3850.8,-9522.8,-7498.7,-6166.6,-1932.8,-5027.8,-7008.9
-5147.2,-3866.1,-9542.6,-7515.2,-6184.5,-1948.6,-5043.9,-7014.4
-5144.9,-3860.7,-9539.8,-7511.6,-6181.9,-1943.7,-5039.3,-7012.4
-5139.4,-3857.8,-9535.2,-7508.2,-6172.3,-1937.4,-5032.8,-6994.3
-5109.2,-3830,-9510.8,-7496.5,-6148.3,-1911.4,-5009,-6985
-5079.4,-3801.9,-9482.1,-7471.3,-6121.2,-1883.9,-4983.7,-6975.8
-5073.2,-3798.2,-9473.9,-7455.6,-6115,-1879.4,-4978.6,-6967.5
-5085.2,-3809.1,-9483.1,-7459.5,-6125,-1890.3,-4987.6,-6966.8
-5106.9,-3829,-9501.9,-7474.7,-6145.4,-1912.1,-5007.7,-6973.1
-5136,-3858,-9529.1,-7500.8,-6174.7,-1940,-5034.7,-6987.4
-5144.4,-3864.2,-9540.5,-7512.8,-6184.9,-1946.9,-5042.7,-6998.8
-5138,-3858,-9539.6,-7511.8,-6178.8,-1940.5,-5037.6,-7002.4
-5118.1,-3841.1,-9527.3,-7501.4,-6162.1,-1923.1,-5021.2,-6999.5
-5088,-3813.1,-9501.6,-7478.6,-6132.5,-1893.2,-4993,-6987.3
-5071.3,-3798.4,-9481,-7458.3,-6115.2,-1877.8,-4976.7,-6972.8
-5076.1,-3804.9,-9480.3,-7456.6,-6120.5,-1883.8,-4981.4,-6966.5
-5090.2,-3819.8,-9490.2,-7466,-6133.6,-1897.5,-4993.5,-6968
-5121.2,-3846.9,-9513.8,-7488.4,-6157.9,-1924.2,-5017.8,-6976.5
-5140.6,-3868.3,-9537.1,-7514.3,-6178.1,-1945,-5038.4,-6986
-5138.4,-3868.2,-9541.6,-7519.3,-6178.6,-1941.8,-5038.3,-6993
-5129.3,-3860.6,-9533.3,-7514.2,-6170.8,-1931.3,-5029.2,-6995
-5107.9,-3837,-9512.3,-7498.8,-6146.4,-1905.4,-5005.5,-6988.4
-5084.5,-3811.9,-9488.9,-7475.6,-6117.3,-1877.7,-4979.3,-6969.8
-5078.4,-3806.8,-9479.4,-7461.6,-6110.2,-1872,-4972.1,-6957.1
-5082.2,-3812.1,-9483.3,-7461.4,-6121,-1883.6,-4981.6,-6956.6
-5102.3,-3831.6,-9503.8,-7480.3,-6145,-1909.1,-5004.8,-6966.9
-5122.6,-3851.8,-9530.9,-7512.4,-6168.4,-1931.5,-5027.8,-6988.8
-5137.2,-3868.8,-9540.6,-7525.7,-6179.8,-1943.5,-5039.7,-7000.8
-5135.3,-3867.4,-9535.6,-7525.7,-6175.5,-1939.2,-5035.7,-7004.6
-5117.7,-3847.3,-9519.1,-7513.7,-6161.3,-1923.2,-5021.5,-7007
-5085.9,-3817.9,-9488.2,-7488.3,-6143.9,-1902.3,-5003.2,-7019.5
-5073.1,-3805.3,-9470.9,-7468,-6128.8,-1888.4,-4989.2,-7009.2
-5079.6,-3808.8,-9473.4,-7463.6,-6129.4,-1892.3,-4990.2,-6995.5
-5093.8,-3823.9,-9485,-7469.9,-6142.3,-1906.6,-5001.6,-6990.9
-5123.7,-3854.9,-9502.6,-7483.7,-6166.6,-1932.1,-5023.4,-6990.1
-5145.5,-3874.7,-9527.8,-7508.6,-6183.2,-1950.3,-5041.1,-6983.9
-5143.8,-3871.1,-9535.3,-7521.1,-6186.1,-1951.3,-5044.4,-6989
-5128.4,-3855.7,-9527.2,-7515.7,-6175.7,-1939,-5034.9,-6995.3
-5104.1,-3833.8,-9509,-7498.5,-6152.6,-1914.8,-5013.1,-6992
-5077.7,-3810.1,-9484.7,-7474.9,-6126.4,-1888.2,-4987.8,-6981
-5070,-3801.8,-9472.3,-7459.4,-6115.6,-1877.6,-4977.1,-6970.5
-5084.2,-3815.7,-9480,-7464.3,-6127.2,-1890.1,-4987.3,-6968.6
-5100.5,-3832.4,-9494.3,-7477.4,-6144.4,-1907.5,-5002.5,-6973.5
-5128.7,-3860.6,-9521.6,-7501.1,-6170,-1934.8,-5029,-6984.5
-5141.7,-3874.7,-9538.6,-7520.1,-6184.2,-1947.1,-5043,-6996.1
-5134.4,-3867.2,-9535.8,-7520.1,-6178.1,-1938.9,-5037.4,-7000.6
-5118.6,-3852,-9522.3,-7509.4,-6164,-1924.7,-5024.4,-6998
-5091.2,-3824,-9498,-7487.6,-6137.9,-1898.2,-4998.8,-6988.6
-5069.8,-3804.2,-9476.5,-7465.2,-6116.9,-1877.9,-4978.7,-6975.7
-5075.4,-3809.1,-9474.7,-7463.3,-6118.9,-1881.9,-4981.1,-6966.8
-5087.9,-3823.8,-9484.2,-7475.2,-6131.7,-1897.3,-4994.7,-6962.3
-5116.1,-3844.6,-9505.3,-7490.6,-6152.7,-1917.9,-5014.1,-6967.7
-5142.1,-3865.8,-9530,-7511.3,-6176.3,-1939.1,-5036.4,-6980.5
-5141.3,-3869.3,-9539,-7520.8,-6182.9,-1943.5,-5042.8,-6990.3
-5128.7,-3857.6,-9535.8,-7515.4,-6171.3,-1932.2,-5032.9,-6989
-5105.8,-3834.4,-9513.3,-7498.1,-6151.4,-1910.4,-5012.2,-6982.8
-5079.6,-3806.6,-9481.4,-7473.8,-6125,-1883.9,-4986.3,-6972.3
-5076.4,-3802.6,-9471.7,-7464.2,-6118.6,-1879.6,-4980.5,-6965.7
-5079.3,-3808.8,-9479.5,-7474.2,-6125.8,-1886.5,-4987.4,-6973.1
-5096.8,-3826.1,-9491.1,-7476.6,-6140.5,-1903.7,-5002.6,-6975.9
-5127.3,-3858.8,-9518.8,-7497.5,-6169.4,-1934.4,-5030,-6985
-5141.6,-3875,-9537.2,-7517.4,-6186.5,-1949.2,-5045,-7001.4
